"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2017-12-30","0.00","13","-6"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2017-12-31","0.00","10","-5"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-01-01","0.00","-2","-12"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-01-02","0.00","5","-14"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-01-03","0.00","15","1"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-01-04","0.00","8","-8"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-01-05","0.00","8","-9"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-01-06","0.00","13","-8"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-01-07","0.05","32","7"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-01-08","0.00","35","26"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-01-09","0.00","32","24"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-01-10","0.00","54","29"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-01-11","0.21","57","20"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-01-12","0.00","23","11"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-01-13","0.00","15","3"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-01-14","0.00","20","0"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-01-15","0.01","22","7"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-01-16","0.01","21","4"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-01-17","0.00","17","-4"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-01-18","0.00","31","13"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-01-19","0.00","38","22"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-01-20","0.00","44","27"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-01-21","0.00","46","35"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-01-22","0.83","54","35"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-01-23","0.04","36","27"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-01-24","0.00","28","22"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-01-25","0.00","43","21"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-01-26","0.00","49","31"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-01-27","0.00","48","32"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-01-28","0.02","42","21"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-01-29","0.00","28","14"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-01-30","0.00","30","10"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-01-31","0.00","41","29"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-02-01","0.00","33","6"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-02-02","0.00","21","2"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-02-03","0.01","40","20"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-02-04","0.01","33","1"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-02-05","0.13","11","-9"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-02-06","0.01","19","-5"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-02-07","0.02","17","0"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-02-08","0.10","20","-2"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-02-09","0.17","26","16"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-02-10","0.01","20","12"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-02-11","0.13","20","7"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-02-12","0.00","25","-4"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-02-13","0.00","31","1"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-02-14","0.00","42","16"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-02-15","0.00","44","35"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-02-16","0.00","38","14"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-02-17","0.09","34","10"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-02-18","0.00","38","10"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-02-19","0.00","56","36"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-02-20","0.70","63","31"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-02-21","0.00","31","26"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-02-22","0.00","42","27"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-02-23","0.08","42","30"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-02-24","0.27","49","30"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-02-25","0.00","48","30"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-02-26","0.00","53","25"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-02-27","0.00","61","32"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-02-28","0.00","61","37"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-03-01","0.75","46","29"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-03-02","0.00","49","25"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-03-03","0.00","46","30"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-03-04","0.00","50","30"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-03-05","0.12","40","32"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-03-06","0.03","39","29"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-03-07","0.00","34","25"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-03-08","0.00","34","21"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-03-09","0.00","39","18"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-03-10","0.00","43","17"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-03-11","0.00","42","21"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-03-12","0.00","45","28"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-03-13","0.00","36","19"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-03-14","0.00","48","19"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-03-16","0.00","51","19"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-03-17","0.11","46","24"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-03-18","0.00","55","21"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-03-19","0.00","48","27"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-03-20","0.00","39","27"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-03-21","0.00","43","23"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-03-22","0.00","49","17"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-03-23","0.00","45","20"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-03-24","0.00","39","30"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-03-25","0.00","42","26"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-03-26","0.33","53","27"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-03-27","0.21","49","35"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-03-28","0.00","53","35"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-03-29","0.04","51","32"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-03-30","0.00","49","30"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-03-31","0.11","58","30"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-04-01","0.00","33","22"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-04-02","0.00","44","17"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-04-03","0.13","39","32"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-04-04","0.01","35","25"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-04-05","0.04","40","21"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-04-06","0.00","37","22"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-04-07","0.00","38","16"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-04-08","0.00","41","18"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-04-09","0.02","38","27"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-04-10","0.00","47","25"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-04-11","0.02","66","36"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-04-12","0.05","73","43"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-04-13","0.06","50","38"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-04-14","0.66","39","34"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-04-15","0.37","36","27"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-04-16","0.00","34","26"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-04-17","0.00","43","26"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-04-18","0.06","36","26"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-04-19","0.00","54","31"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-04-20","0.00","62","25"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-04-21","0.00","57","34"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-04-22","0.00","62","39"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-04-23","0.00","67","38"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-04-24","0.00","68","45"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-04-25","0.00","60","34"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-04-26","0.00","65","30"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-04-27","0.02","62","37"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-04-28","0.00","55","28"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-04-29","0.00","61","27"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-04-30","0.00","79","35"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-05-01","0.00","85","50"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-05-02","1.15","84","62"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-05-03","0.60","74","61"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-05-04","0.00","73","57"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-05-05","0.00","81","50"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-05-06","0.00","74","46"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-05-07","0.00","77","44"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-05-08","0.00","80","50"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-05-09","0.47","80","55"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-05-10","0.00","74","52"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-05-11","0.03","52","45"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-05-12","0.49","52","44"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-05-13","0.18","67","45"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-05-14","1.31","82","53"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-05-15","0.00","73","51"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-05-16","0.00","80","45"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-05-17","0.00","77","51"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-05-18","0.06","70","53"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-05-19","0.00","68","56"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-05-20","0.10","61","46"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-05-21","1.48","64","50"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-05-22","0.00","70","52"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-05-23","0.00","81","48"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-05-24","0.00","85","53"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-05-25","0.01","89","60"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-05-26","0.00","90","65"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-05-27","0.00","95","64"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-05-28","0.00","93","66"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-05-29","0.00","89","65"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-05-30","1.22","85","68"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-05-31","0.00","87","67"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-06-01","0.00","81","52"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-06-02","0.00","73","51"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-06-03","0.00","78","60"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-06-04","0.00","79","51"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-06-05","0.00","78","49"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-06-06","0.19","77","46"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-06-07","0.00","83","61"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-06-08","0.32","74","60"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-06-09","1.10","79","60"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-06-10","0.59","70","62"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-06-11","0.09","69","61"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-06-12","0.00","79","63"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-06-13","0.00","80","57"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-06-14","0.00","78","58"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-06-15","0.00","88","63"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-06-16","0.03","92","69"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-06-17","0.00","93","74"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-06-18","0.23","93","72"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-06-19","0.08","84","64"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-06-20","0.13","78","63"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-06-21","0.93","66","63"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-06-22","1.06","64","59"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-06-23","0.00","80","61"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-06-24","0.00","85","60"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-06-25","0.00","79","58"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-06-26","0.53","84","65"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-06-27","0.00","81","67"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-06-28","0.00","87","63"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-06-29","0.00","93","69"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-06-30","0.00","93","77"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-07-01","0.07","92","72"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-07-02","0.00","86","62"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-07-03","0.00","90","56"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-07-04","0.00","90","73"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-07-05","0.01","92","72"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-07-06","0.00","79","57"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-07-07","0.00","83","52"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-07-08","0.00","86","56"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-07-09","0.00","89","59"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-07-10","0.00","87","66"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-07-11","0.00","88","60"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-07-12","0.00","86","64"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-07-13","0.00","91","65"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-07-14","0.35","81","70"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-07-15","0.00","89","66"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-07-16","0.00","90","67"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-07-17","0.00","84","61"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-07-18","0.00","80","55"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-07-19","0.00","86","56"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-07-20","0.62","76","67"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-07-21","0.10","80","67"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-07-22","0.01","78","63"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-07-23","0.00","83","63"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-07-24","0.00","87","61"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-07-25","0.00","86","63"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-07-26","0.00","79","62"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-07-27","0.00","76","58"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-07-28","0.00","79","54"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-07-29","0.01","81","54"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-07-30","0.00","82","57"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-07-31","0.00","81","59"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-08-01","0.00","84","58"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-08-02","0.00","83","62"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-08-03","0.00","86","56"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-08-04","0.00","95","64"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-08-05","0.00","92","71"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-08-06","0.18","82","68"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-08-07","1.37","82","64"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-08-08","0.00","84","63"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-08-09","0.00","89","64"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-08-10","0.00","85","63"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-08-11","0.00","88","61"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-08-12","0.00","89","64"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-08-13","0.00","89","60"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-08-14","0.00","88","64"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-08-15","0.66","87","69"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-08-16","0.52","85","67"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-08-17","0.00","85","66"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-08-18","0.00","83","67"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-08-19","0.00","87","63"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-08-20","0.28","78","67"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-08-21","0.07","78","64"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-08-22","0.00","79","56"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-08-23","0.00","79","53"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-08-24","0.08","71","61"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-08-25","0.06","86","65"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-08-26","0.00","93","66"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-08-27","0.00","92","76"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-08-28","0.82","90","67"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-08-29","0.44","75","61"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-08-30","0.00","74","54"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-08-31","0.00","85","55"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-09-01","0.34","86","70"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-09-02","0.15","91","69"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-09-03","0.97","86","69"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-09-04","0.00","92","68"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-09-05","0.08","90","68"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-09-06","0.59","68","60"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-09-07","0.24","68","60"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-09-08","0.00","68","62"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2018-09-09","0.00","69","54"
